,date,team_id,team_points_total,3P%,3P_made,FG%,FG_made,Total_Reb,team_Ast,WinPct
32091,2015-04-08,19,74,0.2857142857142857,6,0.35,28,39,13,53.84615384615385
32092,2015-04-08,12,102,0.18181818181818182,4,0.4935064935064935,38,54,23,44.87179487179488
32093,2015-04-08,2,113,0.2857142857142857,8,0.45,36,37,20,46.15384615384615
32094,2015-04-08,1,114,0.39285714285714285,11,0.5,43,40,35,75.64102564102564
32095,2015-04-08,30,119,0.5333333333333333,8,0.6527777777777778,47,45,35,57.692307692307686
32096,2015-04-08,5,103,0.46153846153846156,12,0.43037974683544306,34,41,25,58.97435897435898
32097,2015-04-08,28,92,0.4444444444444444,12,0.42857142857142855,33,47,20,58.97435897435898
32098,2015-04-09,25,105,0.2916666666666667,7,0.46938775510204084,46,41,28,64.55696202531645
32099,2015-04-09,5,89,0.2608695652173913,6,0.38461538461538464,35,51,17,59.49367088607595
32100,2015-04-10,18,98,0.2,3,0.43243243243243246,32,39,17,20.253164556962027
32101,2015-04-10,15,89,0.3333333333333333,5,0.47368421052631576,36,36,22,68.35443037974683
32102,2015-04-10,7,144,0.3793103448275862,11,0.5229357798165137,57,49,39,60.75949367088608
32103,2015-04-10,26,103,0.375,9,0.4567901234567901,37,50,19,34.177215189873415
32104,2015-04-10,24,75,0.28,7,0.35294117647058826,30,43,18,48.75
32105,2015-04-10,27,104,0.23529411764705882,4,0.4823529411764706,41,40,23,67.5
32106,2015-04-10,17,99,0.35294117647058826,6,0.4868421052631579,37,33,18,49.36708860759494
32107,2015-04-10,12,107,0.5789473684210527,11,0.4810126582278481,38,42,29,45.56962025316456
32108,2015-04-10,2,99,0.36363636363636365,8,0.4523809523809524,38,43,30,46.83544303797469
32109,2015-04-10,30,80,0.3333333333333333,5,0.3902439024390244,32,50,23,56.9620253164557
32110,2015-04-10,4,80,0.26666666666666666,8,0.3614457831325301,30,46,21,41.77215189873418
32111,2015-04-10,28,101,0.3,9,0.4148936170212766,39,46,22,59.49367088607595
32112,2015-04-11,18,101,0.4583333333333333,11,0.4430379746835443,35,40,27,20.0
32113,2015-04-11,29,111,0.35294117647058826,6,0.45569620253164556,36,48,20,46.25
32114,2015-04-11,15,86,0.2222222222222222,2,0.44155844155844154,34,43,24,67.5
32115,2015-04-11,23,107,0.3170731707317073,13,0.4157303370786517,37,47,19,22.5
32116,2015-04-11,28,107,0.34615384615384615,9,0.42168674698795183,35,47,12,60.0
32117,2015-04-11,20,80,0.3,6,0.3780487804878049,31,46,22,20.0
32118,2015-04-12,7,120,0.47619047619047616,10,0.5421686746987951,45,42,31,61.25000000000001
32119,2015-04-12,24,91,0.25,4,0.4117647058823529,35,41,17,48.14814814814815
32120,2015-04-12,19,114,0.4074074074074074,11,0.4835164835164835,44,39,22,53.75
32121,2015-04-12,1,99,0.3103448275862069,9,0.41379310344827586,36,38,24,75.0
32122,2015-04-12,21,104,0.39285714285714285,11,0.43157894736842106,41,43,18,53.75
32123,2015-04-12,26,111,0.2777777777777778,5,0.5135135135135135,38,32,28,33.75
32124,2015-04-12,4,77,0.26666666666666666,4,0.34177215189873417,27,33,16,41.25
32125,2015-04-12,6,78,0.13636363636363635,3,0.3924050632911392,31,44,18,63.74999999999999
32126,2015-04-12,3,73,0.16666666666666666,3,0.3253012048192771,27,49,17,46.25
32127,2015-04-13,8,103,0.36363636363636365,12,0.37623762376237624,38,58,18,37.03703703703704
32128,2015-04-13,15,107,0.3333333333333333,5,0.41836734693877553,41,44,24,66.66666666666666
32129,2015-04-13,14,92,0.26666666666666666,4,0.4166666666666667,40,49,19,25.925925925925924
32130,2015-04-13,7,92,0.45,9,0.4146341463414634,34,41,18,60.49382716049383
32131,2015-04-13,25,90,0.34782608695652173,8,0.4578313253012048,38,35,22,62.96296296296296
32132,2015-04-13,19,100,0.2857142857142857,6,0.44047619047619047,37,39,15,54.32098765432099
32133,2015-04-13,22,93,0.2857142857142857,6,0.4117647058823529,35,41,14,30.8641975308642
32134,2015-04-13,5,113,0.4,12,0.5,44,46,26,60.49382716049383
32135,2015-04-13,20,112,0.52,13,0.5584415584415584,43,39,33,20.98765432098765
32136,2015-04-13,17,107,0.4444444444444444,4,0.49382716049382713,40,39,23,50.617283950617285
32137,2015-04-13,9,97,0.36,9,0.4578313253012048,38,31,21,38.2716049382716
32138,2015-04-13,11,100,0.2571428571428571,9,0.4117647058823529,35,49,19,67.90123456790124
32139,2015-04-14,13,112,0.39473684210526316,15,0.4827586206896552,42,44,26,68.29268292682927
32140,2015-04-14,30,95,0.2916666666666667,7,0.3557692307692308,37,59,22,56.79012345679012
32141,2015-04-14,28,93,0.375,9,0.4375,35,43,17,59.25925925925925
32142,2015-04-15,26,122,0.47058823529411764,8,0.5476190476190477,46,42,30,35.36585365853659
32143,2015-04-15,8,126,0.3333333333333333,6,0.5421686746987951,45,40,28,36.58536585365854
32144,2015-04-15,4,87,0.36363636363636365,12,0.4225352112676056,30,36,15,40.2439024390244
32145,2015-04-15,16,105,0.3870967741935484,12,0.43820224719101125,39,42,22,45.1219512195122
32146,2015-04-15,9,112,0.38461538461538464,10,0.5061728395061729,41,44,20,39.02439024390244
32147,2015-04-15,30,108,0.36363636363636365,8,0.4329896907216495,42,50,26,56.09756097560976
32148,2015-04-15,22,88,0.35,7,0.4810126582278481,38,42,18,30.48780487804878
32149,2015-04-15,27,103,0.3,3,0.569620253164557,45,36,33,67.07317073170732
32150,2015-04-15,21,138,0.42857142857142855,12,0.5473684210526316,52,46,22,54.87804878048781
32151,2015-04-15,2,105,0.43333333333333335,13,0.49411764705882355,42,38,37,48.78048780487805
32152,2015-04-15,12,83,0.3333333333333333,8,0.41025641025641024,32,36,15,46.34146341463415
32153,2015-04-15,29,91,0.18518518518518517,5,0.37623762376237624,38,44,23,46.34146341463415
32154,2015-04-15,25,98,0.28,7,0.4175824175824176,38,45,20,62.19512195121951
32155,2015-04-15,1,85,0.27586206896551724,8,0.391304347826087,36,42,15,73.17073170731707
32156,2015-04-18,7,108,0.35294117647058826,6,0.4444444444444444,44,49,19,60.24096385542169
32157,2015-04-18,19,99,0.4090909090909091,9,0.42168674698795183,35,44,24,54.21686746987952
32158,2015-04-18,30,93,0.2857142857142857,6,0.3939393939393939,39,61,22,56.62650602409639
32159,2015-04-18,17,91,0.25,4,0.39325842696629215,35,41,22,49.39759036144578
32160,2015-04-19,25,86,0.3076923076923077,8,0.3368421052631579,32,56,18,61.44578313253012
32161,2015-04-19,27,92,0.30303030303030304,10,0.3655913978494624,34,49,25,66.26506024096386
32162,2015-04-19,2,100,0.36363636363636365,8,0.46835443037974683,37,34,24,48.19277108433735
32163,2015-04-19,3,92,0.25,5,0.45569620253164556,36,47,18,45.78313253012048
32164,2015-04-20,19,87,0.35,7,0.38271604938271603,31,41,21,53.57142857142857
32165,2015-04-20,17,82,0.23529411764705882,4,0.35555555555555557,32,48,13,48.80952380952381
32166,2015-04-21,7,99,0.2727272727272727,6,0.3707865168539326,33,46,14,59.523809523809526
32167,2015-04-21,30,117,0.47619047619047616,10,0.5316455696202531,42,45,26,57.14285714285714
32168,2015-04-21,2,91,0.2727272727272727,6,0.38823529411764707,33,39,19,47.61904761904761
32169,2015-04-22,25,82,0.3,6,0.38961038961038963,30,42,11,60.71428571428571
32170,2015-04-22,27,111,0.32,8,0.46153846153846156,42,48,26,66.66666666666666
32171,2015-04-22,3,91,0.3076923076923077,8,0.44871794871794873,35,49,23,45.23809523809524
32172,2015-04-23,10,123,0.34146341463414637,14,0.40384615384615385,42,51,24,82.35294117647058
32173,2015-04-23,5,113,0.42424242424242425,14,0.449438202247191,40,50,25,62.35294117647059
32174,2015-04-23,6,103,0.41379310344827586,12,0.4523809523809524,38,45,17,65.88235294117646
32175,2015-04-24,13,73,0.2608695652173913,6,0.3411764705882353,29,38,14,67.05882352941175
32176,2015-04-24,11,130,0.5416666666666666,13,0.5161290322580645,48,46,23,69.41176470588235
32177,2015-04-24,28,99,0.35714285714285715,10,0.37373737373737376,37,41,21,57.647058823529406
32178,2015-04-25,15,115,0.4444444444444444,4,0.4675324675324675,36,38,18,68.23529411764706
32179,2015-04-25,10,109,0.5416666666666666,13,0.5063291139240507,40,39,28,82.55813953488372
32180,2015-04-25,5,90,0.5555555555555556,10,0.4852941176470588,33,39,23,61.627906976744185
32181,2015-04-25,1,83,0.2,6,0.35555555555555557,32,51,22,72.94117647058823
32182,2015-04-26,13,114,0.2777777777777778,5,0.5357142857142857,45,43,24,67.44186046511628
32183,2015-04-26,11,109,0.22580645161290322,7,0.4691358024691358,38,38,21,68.6046511627907
32184,2015-04-26,28,94,0.28,7,0.43902439024390244,36,37,17,56.97674418604651
32185,2015-04-26,6,101,0.21212121212121213,7,0.3974358974358974,31,50,13,66.27906976744185
32186,2015-04-27,15,92,0.5,7,0.43902439024390244,36,40,19,67.44186046511628
32187,2015-04-27,17,94,0.375,6,0.4235294117647059,36,48,21,49.42528735632184
32188,2015-04-27,1,115,0.3939393939393939,13,0.4842105263157895,46,55,27,72.09302325581395
32189,2015-04-28,27,111,0.4782608695652174,11,0.4444444444444444,36,47,21,66.66666666666666
32190,2015-04-28,7,94,0.19230769230769232,5,0.3804347826086957,35,47,21,58.620689655172406
32191,2015-04-29,25,93,0.3939393939393939,13,0.4024390243902439,33,38,13,59.77011494252874
32192,2015-04-29,3,97,0.45454545454545453,10,0.47435897435897434,37,35,20,45.97701149425287
32193,2015-04-30,13,102,0.2222222222222222,4,0.475,38,43,22,67.04545454545455
32194,2015-04-30,5,120,0.5,15,0.5111111111111111,46,50,31,61.36363636363637
32195,2015-05-01,1,111,0.40625,13,0.5058823529411764,43,45,34,72.72727272727273
32196,2015-05-02,27,109,0.4,10,0.48314606741573035,43,46,26,65.1685393258427
32197,2015-05-03,30,104,0.36,9,0.4175824175824176,38,54,18,58.620689655172406
32198,2015-05-03,15,86,0.25,3,0.4520547945205479,33,37,24,67.04545454545455
32199,2015-05-04,13,117,0.41935483870967744,13,0.4880952380952381,41,42,31,67.77777777777779
32200,2015-05-04,5,99,0.5555555555555556,10,0.5,40,42,23,61.79775280898876
32201,2015-05-05,30,90,0.5454545454545454,12,0.4268292682926829,35,40,21,57.95454545454546
32202,2015-05-05,15,97,0.3333333333333333,5,0.4457831325301205,37,39,19,67.41573033707866
32203,2015-05-06,13,109,0.24,6,0.45348837209302323,39,40,20,67.03296703296702
32204,2015-05-06,5,91,0.3181818181818182,7,0.4050632911392405,32,37,20,61.11111111111112
32205,2015-05-08,11,99,0.3333333333333333,11,0.3977272727272727,35,43,21,67.77777777777779
32206,2015-05-08,6,96,0.4117647058823529,14,0.3902439024390244,32,39,23,65.1685393258427
32207,2015-05-09,1,101,0.30434782608695654,7,0.4444444444444444,36,38,23,71.42857142857143
32208,2015-05-09,10,89,0.23076923076923078,6,0.43243243243243246,32,39,20,80.89887640449437
32209,2015-05-10,11,95,0.42857142857142855,12,0.40963855421686746,34,47,20,67.03296703296702
32210,2015-05-10,6,86,0.2,5,0.38666666666666666,29,44,16,65.55555555555556
32211,2015-05-11,1,106,0.47368421052631576,9,0.47126436781609193,41,37,30,71.73913043478261
32212,2015-05-11,10,101,0.42424242424242425,14,0.475,38,45,22,81.11111111111111
32213,2015-05-12,13,103,0.2571428571428571,9,0.4175824175824176,38,39,22,67.02127659574468
32214,2015-05-12,5,101,0.28,7,0.3953488372093023,34,40,20,60.215053763440864
32215,2015-05-13,30,81,0.23529411764705882,4,0.375,33,46,20,57.14285714285714
32216,2015-05-13,15,78,0.26666666666666666,4,0.39759036144578314,33,43,21,66.30434782608695
32217,2015-05-14,11,119,0.40625,13,0.42528735632183906,37,60,19,67.74193548387096
32218,2015-05-14,6,94,0.4444444444444444,12,0.4177215189873418,33,53,20,66.30434782608695
32219,2015-05-15,1,94,0.2962962962962963,8,0.42857142857142855,36,47,20,72.3404255319149
32220,2015-05-15,10,108,0.46875,15,0.5061728395061729,41,47,27,81.52173913043478
32221,2015-05-17,13,100,0.25,7,0.44565217391304346,41,48,23,65.625
32222,2015-05-19,11,106,0.36363636363636365,8,0.46511627906976744,40,47,27,67.36842105263158
32223,2015-05-20,6,97,0.38461538461538464,10,0.44047619047619047,37,49,20,66.66666666666666
32224,2015-05-21,11,98,0.30434782608695654,7,0.4642857142857143,39,39,20,66.66666666666666
32225,2015-05-22,6,94,0.4,12,0.4342105263157895,33,47,17,67.02127659574468
32226,2015-05-23,10,115,0.39285714285714285,11,0.4536082474226804,44,60,26,82.10526315789474
32227,2015-05-24,1,111,0.36666666666666664,11,0.4090909090909091,36,42,20,70.10309278350515
32228,2015-05-25,10,115,0.43478260869565216,20,0.4536082474226804,44,47,26,81.25
32229,2015-05-26,1,88,0.15625,5,0.4235294117647059,36,39,22,69.38775510204081
32230,2015-05-27,11,90,0.20833333333333334,5,0.35135135135135137,26,39,16,65.65656565656566
32231,2015-06-04,6,100,0.2903225806451613,9,0.4148936170212766,39,45,19,67.0103092783505
32232,2015-06-07,6,95,0.3333333333333333,9,0.32222222222222224,29,55,14,67.3469387755102
32233,2015-06-09,10,91,0.35294117647058826,12,0.4,36,46,21,80.0
32234,2015-06-11,10,103,0.4,12,0.4675324675324675,36,44,24,80.19801980198021
32235,2015-06-14,6,91,0.34285714285714286,12,0.3950617283950617,32,37,17,66.33663366336634
32236,2015-06-16,10,105,0.38235294117647056,13,0.43529411764705883,37,39,28,80.58252427184466
32237,2015-10-27,19,95,0.3333333333333333,6,0.42168674698795183,35,33,21,0.0
32238,2015-10-27,6,95,0.3103448275862069,9,0.40425531914893614,38,50,26,0.0
32239,2015-10-27,9,106,0.41379310344827586,12,0.3854166666666667,37,59,23,100.0
32240,2015-10-28,18,112,0.25,5,0.4578313253012048,38,39,24,100.0
32241,2015-10-28,13,111,0.3157894736842105,6,0.525,42,42,20,100.0
32242,2015-10-28,19,94,0.3333333333333333,11,0.3956043956043956,36,39,19,0.0
32243,2015-10-28,7,111,0.47619047619047616,10,0.47058823529411764,40,48,24,100.0
32244,2015-10-28,27,106,0.3333333333333333,5,0.4838709677419355,45,36,22,0.0
32245,2015-10-28,20,122,0.391304347826087,9,0.45161290322580644,42,49,24,100.0
32246,2015-10-28,6,106,0.4482758620689655,13,0.4880952380952381,41,54,29,50.0
32247,2015-10-28,8,105,0.48148148148148145,13,0.5063291139240507,40,49,26,100.0
32248,2015-10-28,12,99,0.391304347826087,9,0.37209302325581395,32,40,23,0.0
32249,2015-10-28,4,94,0.25,6,0.39285714285714285,33,43,16,0.0
32250,2015-10-28,29,87,0.16666666666666666,2,0.4666666666666667,35,38,15,0.0
32251,2015-10-28,5,115,0.5,14,0.5384615384615384,42,39,20,100.0
32252,2015-10-28,23,95,0.3181818181818182,7,0.40963855421686746,34,46,12,0.0
32253,2015-10-28,30,88,0.25,7,0.39285714285714285,33,49,17,100.0
32254,2015-10-29,7,88,0.2,6,0.36082474226804123,35,55,22,50.0
32255,2015-10-29,1,112,0.4166666666666667,10,0.5060240963855421,42,39,26,50.0
32256,2015-10-29,15,112,0.4375,7,0.5,41,42,26,50.0
32257,2015-10-30,25,92,0.375,9,0.3953488372093023,34,42,17,50.0
32258,2015-10-30,14,114,0.3235294117647059,11,0.4606741573033708,41,37,20,0.0
32259,2015-10-30,10,112,0.34615384615384615,9,0.46236559139784944,43,47,26,100.0
32260,2015-10-30,18,95,0.18181818181818182,2,0.4225352112676056,30,49,18,100.0
32261,2015-10-30,3,75,0.3125,5,0.4025974025974026,31,32,17,0.0
32262,2015-10-30,30,118,0.5714285714285714,12,0.5147058823529411,35,37,25,100.0
32263,2015-10-30,4,94,0.4,12,0.4090909090909091,36,54,23,0.0
32264,2015-10-30,5,94,0.3181818181818182,7,0.40476190476190477,34,50,18,66.66666666666666
32265,2015-10-30,28,113,0.4230769230769231,11,0.43902439024390244,36,53,23,100.0
32266,2015-10-30,29,99,0.5384615384615384,7,0.4090909090909091,36,51,19,50.0
32267,2015-10-30,21,139,0.2962962962962963,8,0.45454545454545453,50,62,19,100.0
32268,2015-10-30,16,92,0.2857142857142857,6,0.42857142857142855,33,38,21,50.0
32269,2015-10-31,26,109,0.3333333333333333,6,0.42574257425742573,43,49,20,33.33333333333333
32270,2015-10-31,24,101,0.34375,11,0.4148936170212766,39,48,16,66.66666666666666
32271,2015-10-31,3,91,0.23076923076923078,3,0.4810126582278481,38,43,21,0.0
32272,2015-10-31,10,134,0.5666666666666667,17,0.5476190476190477,46,38,26,100.0
32273,2015-10-31,20,117,0.47368421052631576,9,0.47674418604651164,41,40,21,66.66666666666666
32274,2015-10-31,29,97,0.4,6,0.4431818181818182,39,47,15,66.66666666666666
32275,2015-11-01,7,103,0.36666666666666664,11,0.45977011494252873,40,49,28,66.66666666666666
32276,2015-11-01,8,93,0.34615384615384615,9,0.3804347826086957,35,35,20,33.33333333333333
32277,2015-11-01,22,87,0.30434782608695654,7,0.3888888888888889,35,43,21,0.0
32278,2015-11-01,17,87,0.2631578947368421,5,0.42028985507246375,29,33,21,0.0
32279,2015-11-01,11,89,0.2777777777777778,10,0.4050632911392405,32,34,20,0.0
32280,2015-11-01,27,95,0.2631578947368421,5,0.43373493975903615,36,51,22,66.66666666666666
32281,2015-11-01,1,94,0.2413793103448276,7,0.42045454545454547,37,48,22,75.0
32282,2015-11-02,24,96,0.3,9,0.3673469387755102,36,55,23,50.0
32283,2015-11-02,15,69,0.13043478260869565,3,0.2708333333333333,26,44,21,50.0
32284,2015-11-02,25,106,0.3,9,0.4606741573033708,41,46,18,50.0
32285,2015-11-02,21,105,0.43478260869565216,10,0.47619047619047616,40,55,17,75.0
32286,2015-11-02,27,94,0.3076923076923077,4,0.4936708860759494,39,45,21,75.0
32287,2015-11-02,17,103,0.391304347826087,9,0.5205479452054794,38,36,24,25.0
32288,2015-11-02,6,107,0.36363636363636365,8,0.5185185185185185,42,43,28,75.0
32289,2015-11-03,8,120,0.35,7,0.5058823529411764,43,49,30,50.0
32290,2015-11-03,15,103,0.15,3,0.4819277108433735,40,50,23,60.0
32291,2015-11-03,28,102,0.29411764705882354,5,0.45121951219512196,37,47,18,100.0
32292,2015-11-03,22,103,0.3888888888888889,7,0.4666666666666667,42,55,24,25.0
32293,2015-11-03,1,98,0.3333333333333333,7,0.4111111111111111,37,51,25,80.0
32294,2015-11-03,12,94,0.30434782608695654,7,0.4318181818181818,38,42,21,25.0
32295,2015-11-03,5,105,0.4666666666666667,14,0.4888888888888889,44,33,26,60.0
32296,2015-11-04,13,108,0.36363636363636365,8,0.48863636363636365,43,41,24,80.0
32297,2015-11-04,25,108,0.44,11,0.5324675324675324,41,48,11,60.0
32298,2015-11-04,26,97,0.4583333333333333,11,0.47619047619047616,40,33,25,20.0
32299,2015-11-04,28,103,0.35714285714285715,5,0.4177215189873418,33,45,12,100.0
32300,2015-11-04,23,87,0.21428571428571427,6,0.41975308641975306,34,51,23,0.0
32301,2015-11-04,22,114,0.35,7,0.5054945054945055,46,38,28,20.0
32302,2015-11-04,20,86,0.3333333333333333,8,0.39285714285714285,33,40,16,40.0
32303,2015-11-04,3,87,0.23809523809523808,5,0.43373493975903615,36,43,24,0.0
32304,2015-11-04,27,99,0.3181818181818182,7,0.4567901234567901,37,49,21,60.0
32305,2015-11-04,2,98,0.37037037037037035,10,0.42168674698795183,35,49,20,25.0
32306,2015-11-05,15,96,0.35,7,0.4805194805194805,37,36,20,50.0
32307,2015-11-05,29,96,0.4583333333333333,11,0.43529411764705883,37,43,23,60.0
32308,2015-11-05,4,108,0.2222222222222222,6,0.4943820224719101,44,48,19,40.0
32309,2015-11-05,16,96,0.2857142857142857,4,0.4868421052631579,37,42,14,60.0
32310,2015-11-05,21,98,0.38461538461538464,5,0.4523809523809524,38,44,21,50.0
32311,2015-11-06,11,116,0.4166666666666667,15,0.4878048780487805,40,49,23,50.0
32312,2015-11-06,8,104,0.3333333333333333,8,0.42391304347826086,39,44,23,33.33333333333333
32313,2015-11-06,9,100,0.36363636363636365,8,0.5,37,47,15,80.0
32314,2015-11-06,1,121,0.42857142857142855,9,0.5324675324675324,41,41,30,85.71428571428571
32315,2015-11-06,16,87,0.3,6,0.4444444444444444,36,40,21,50.0
32316,2015-11-06,17,99,0.21428571428571427,3,0.43209876543209874,35,41,21,50.0
32317,2015-11-06,23,102,0.43478260869565216,10,0.5189873417721519,41,38,23,0.0
32318,2015-11-06,14,104,0.30434782608695654,7,0.4230769230769231,33,40,14,20.0
32319,2015-11-06,30,98,0.32,8,0.4090909090909091,36,45,23,60.0
32320,2015-11-06,28,87,0.21739130434782608,5,0.3488372093023256,30,44,13,83.33333333333334
32321,2015-11-07,11,109,0.23333333333333334,7,0.4418604651162791,38,47,16,57.14285714285714
32322,2015-11-07,10,103,0.20512820512820512,8,0.41304347826086957,38,46,27,100.0
32323,2015-11-07,15,79,0.3157894736842105,6,0.32967032967032966,30,44,16,42.85714285714285
32324,2015-11-07,4,94,0.3157894736842105,6,0.4657534246575342,34,33,15,33.33333333333333
32325,2015-11-07,3,86,0.3333333333333333,3,0.4146341463414634,34,52,18,0.0
32326,2015-11-07,19,98,0.32142857142857145,9,0.45348837209302323,39,42,21,0.0
32327,2015-11-07,30,99,0.3333333333333333,8,0.48717948717948717,38,41,27,50.0
32328,2015-11-07,22,105,0.46153846153846156,6,0.46987951807228917,39,41,24,42.85714285714285
32329,2015-11-07,18,102,0.4375,7,0.40625,39,58,26,60.0
32330,2015-11-08,9,120,0.36666666666666664,11,0.4895833333333333,47,46,16,83.33333333333334
32331,2015-11-08,24,103,0.4375,7,0.4523809523809524,38,33,18,42.85714285714285
32332,2015-11-08,28,76,0.15789473684210525,3,0.39436619718309857,28,38,17,71.42857142857143
32333,2015-11-08,14,95,0.3333333333333333,9,0.3829787234042553,36,46,19,16.666666666666664
32334,2015-11-08,12,97,0.3333333333333333,6,0.43333333333333335,39,47,22,42.85714285714285
32335,2015-11-09,15,92,0.18181818181818182,2,0.4375,35,40,21,37.5
32336,2015-11-09,9,95,0.3157894736842105,6,0.47058823529411764,40,41,15,71.42857142857143
32337,2015-11-09,27,106,0.2608695652173913,6,0.5287356321839081,46,46,34,71.42857142857143
32338,2015-11-09,25,104,0.3448275862068966,10,0.3956043956043956,36,39,20,50.0
32339,2015-11-09,18,117,0.4666666666666667,7,0.575,46,40,27,66.66666666666666
32340,2015-11-09,5,111,0.4,10,0.4270833333333333,41,58,28,62.5
32341,2015-11-09,22,84,0.30303030303030304,10,0.3974358974358974,31,44,16,37.5
32342,2015-11-10,7,105,0.25,5,0.4431818181818182,39,44,20,42.85714285714285
32343,2015-11-10,4,104,0.3076923076923077,8,0.48717948717948717,38,34,18,42.85714285714285
32344,2015-11-10,2,99,0.23333333333333334,7,0.4418604651162791,38,45,21,50.0
32345,2015-11-10,20,111,0.4782608695652174,11,0.4421052631578947,42,44,22,50.0
32346,2015-11-10,14,88,0.5,11,0.44155844155844154,34,36,21,14.285714285714285
32347,2015-11-10,21,125,0.6521739130434783,15,0.5116279069767442,44,53,27,62.5
32348,2015-11-10,29,114,0.45454545454545453,10,0.4878048780487805,40,37,30,57.14285714285714
32349,2015-11-11,27,113,0.4666666666666667,7,0.5609756097560976,46,42,27,75.0
32350,2015-11-11,9,92,0.28125,9,0.38202247191011235,34,45,16,62.5
32351,2015-11-11,17,102,0.45454545454545453,10,0.5316455696202531,42,33,26,44.44444444444444
32352,2015-11-11,10,100,0.4074074074074074,11,0.48,36,36,22,100.0
32353,2015-11-11,3,106,0.47058823529411764,8,0.42857142857142855,42,60,25,12.5
32354,2015-11-11,13,108,0.4444444444444444,12,0.43023255813953487,37,41,21,62.5
32355,2015-11-11,19,98,0.4827586206896552,14,0.4457831325301205,37,40,21,12.5
32356,2015-11-11,12,102,0.35294117647058826,6,0.4810126582278481,38,41,20,55.55555555555556
32357,2015-11-11,28,119,0.2777777777777778,5,0.48314606741573035,43,56,22,66.66666666666666
32358,2015-11-11,14,99,0.3181818181818182,7,0.4936708860759494,39,43,25,12.5
32359,2015-11-11,20,93,0.19047619047619047,4,0.4883720930232558,42,52,20,44.44444444444444
32360,2015-11-12,13,104,0.34615384615384615,9,0.4444444444444444,40,37,17,55.55555555555556
32361,2015-11-12,10,129,0.47368421052631576,18,0.5393258426966292,48,33,34,100.0
32362,2015-11-12,29,91,0.23529411764705882,4,0.38202247191011235,34,42,13,50.0
32363,2015-11-13,3,109,0.38095238095238093,8,0.47191011235955055,42,44,24,11.11111111111111
32364,2015-11-13,11,98,0.3103448275862069,9,0.42857142857142855,33,40,19,44.44444444444444
32365,2015-11-13,14,82,0.3333333333333333,9,0.32954545454545453,29,57,18,11.11111111111111
32366,2015-11-13,23,85,0.29411764705882354,5,0.3488372093023256,30,43,16,0.0
32367,2015-11-13,25,100,0.36363636363636365,8,0.4782608695652174,33,43,17,40.0
32368,2015-11-13,4,97,0.45454545454545453,15,0.37894736842105264,36,45,21,44.44444444444444
32369,2015-11-13,19,81,0.30434782608695654,7,0.36585365853658536,30,38,15,11.11111111111111
32370,2015-11-13,6,90,0.21428571428571427,6,0.4230769230769231,33,49,12,88.88888888888889
32371,2015-11-13,1,93,0.3,6,0.47368421052631576,36,35,26,72.72727272727273
32372,2015-11-13,29,93,0.32,8,0.39080459770114945,34,41,24,44.44444444444444
32373,2015-11-13,18,103,0.35,7,0.5060240963855421,42,39,16,44.44444444444444
32374,2015-11-14,3,99,0.1111111111111111,2,0.41836734693877553,41,50,22,10.0
32375,2015-11-14,8,81,0.17142857142857143,6,0.3469387755102041,34,42,13,50.0
32376,2015-11-14,23,83,0.36363636363636365,8,0.4024390243902439,33,41,15,0.0
32377,2015-11-14,6,105,0.3684210526315789,14,0.4065934065934066,37,54,21,80.0
32378,2015-11-14,7,110,0.2857142857142857,8,0.48314606741573035,43,45,24,60.0
32379,2015-11-14,22,99,0.2222222222222222,4,0.4367816091954023,38,45,19,45.45454545454545
32380,2015-11-14,9,96,0.25925925925925924,7,0.44594594594594594,33,42,15,55.55555555555556
32381,2015-11-15,9,85,0.25925925925925924,7,0.3645833333333333,35,46,16,50.0
32382,2015-11-15,28,101,0.4838709677419355,15,0.4367816091954023,38,36,18,63.63636363636363
32383,2015-11-15,2,100,0.391304347826087,9,0.47560975609756095,39,47,25,55.55555555555556
32384,2015-11-15,29,97,0.3333333333333333,7,0.5131578947368421,39,40,21,50.0
32385,2015-11-15,25,94,0.23809523809523808,5,0.39325842696629215,35,46,20,36.36363636363637
32386,2015-11-15,15,114,0.5294117647058824,9,0.5633802816901409,40,34,21,45.45454545454545
32387,2015-11-15,19,87,0.2857142857142857,6,0.4507042253521127,32,36,16,10.0
32388,2015-11-16,14,101,0.45,9,0.4805194805194805,37,37,12,18.181818181818183
32389,2015-11-16,25,80,0.3684210526315789,7,0.41333333333333333,31,39,15,33.33333333333333
32390,2015-11-16,21,114,0.4166666666666667,10,0.5061728395061729,41,44,22,54.54545454545454
32391,2015-11-16,2,111,0.3055555555555556,11,0.4731182795698925,44,49,27,60.0
32392,2015-11-16,12,95,0.42857142857142855,9,0.40229885057471265,35,50,19,54.54545454545454
32393,2015-11-16,7,92,0.2916666666666667,7,0.39473684210526316,30,39,16,63.63636363636363
32394,2015-11-17,28,110,0.3333333333333333,6,0.46835443037974683,37,40,18,58.333333333333336
32395,2015-11-17,8,115,0.5,15,0.5294117647058824,45,43,27,54.54545454545454
32396,2015-11-17,4,94,0.25,5,0.43902439024390244,36,42,13,45.45454545454545
32397,2015-11-17,18,103,0.19047619047619047,4,0.3711340206185567,36,54,14,45.45454545454545
32398,2015-11-17,6,99,0.3333333333333333,11,0.475,38,40,21,72.72727272727273
32399,2015-11-17,1,88,0.41379310344827586,12,0.4342105263157895,33,44,22,61.53846153846154
